pid,author_id,author_name,position,affiliation
oa:W2940744433,,Rewon Child,1,
oa:W2940744433,,Scott Gray,2,
oa:W2940744433,,Alec Radford,3,
oa:W2940744433,,Ilya Sutskever,4,
oa:W4377079715,,Lintao Peng,1,
oa:W4377079715,,Chunli Zhu,2,
oa:W4377079715,,Liheng Bian,3,
oa:W4297253404,,Renqian Luo,1,
oa:W4297253404,,Liai Sun,2,
oa:W4297253404,,Yingce Xia,3,
oa:W4297253404,,Tao Qin,4,
oa:W4297253404,,Sheng Zhang,5,
oa:W4297253404,,Hoifung Poon,6,
oa:W4297253404,,Tie‐Yan Liu,7,
oa:W3034573343,,Angelos Katharopoulos,1,
oa:W3034573343,,Apoorv Vyas,2,
oa:W3034573343,,Nikolaos Pappas,3,
oa:W3034573343,,François Fleuret,4,
oa:W4286910290,,Sachin Mehta,1,
oa:W4286910290,,Mohammad Rastegari,2,
oa:W4283732315,,Jiayi Ma,1,
oa:W4283732315,,Linfeng Tang,2,
oa:W4283732315,,Fan Fan,3,
oa:W4283732315,,Jun Huang,4,
oa:W4283732315,,Xiaoguang Mei,5,
oa:W4283732315,,Yong Ma,6,
oa:W3037798801,,Angelos Katharopoulos,1,
oa:W3037798801,,Apoorv Vyas,2,
oa:W3037798801,,Nikolaos Pappas,3,
oa:W3037798801,,François Fleuret,4,
oa:W3008110149,,Wissam Antoun,1,
oa:W3008110149,,Fady Baly,2,
oa:W3008110149,,Hazem Hajj,3,
oa:W4312894406,,Zhiqi Li,1,
oa:W4312894406,,Wenhai Wang,2,
oa:W4312894406,,Hongyang Li,3,
oa:W4312894406,,Enze Xie,4,
oa:W4312894406,,Chonghao Sima,5,
oa:W4312894406,,Tong Lü,6,
oa:W4312894406,,Yu Qiao,7,
oa:W4312894406,,Jifeng Dai,8,
oa:W4312769131,,Yanghao Li,1,
oa:W4312769131,,Chao-Yuan Wu,2,
oa:W4312769131,,Haoqi Fan,3,
oa:W4312769131,,Karttikeya Mangalam,4,
oa:W4312769131,,Bo Xiong,5,
oa:W4312769131,,Jitendra Malik,6,
oa:W4312769131,,Christoph Feichtenhofer,7,
oa:W3119786062,,Alexey Dosovitskiy,1,
oa:W3119786062,,Lucas Beyer,2,
oa:W3119786062,,Alexander Kolesnikov,3,
oa:W3119786062,,Dirk Weissenborn,4,
oa:W3119786062,,Xiaohua Zhai,5,
oa:W3119786062,,Thomas Unterthiner,6,
oa:W3119786062,,Mostafa Dehghani,7,
oa:W3119786062,,Matthias Minderer,8,
oa:W3119786062,,Georg Heigold,9,
oa:W3119786062,,Sylvain Gelly,10,
oa:W3119786062,,Jakob Uszkoreit,11,
oa:W3119786062,,Neil Houlsby,12,
oa:W3202406646,,Ze Liu,1,
oa:W3202406646,,Yutong Lin,2,
oa:W3202406646,,Yue Cao,3,
oa:W3202406646,,Han Hu,4,
oa:W3202406646,,Yixuan Wei,5,
oa:W3202406646,,Zheng Zhang,6,
oa:W3202406646,,Stephen Lin,7,
oa:W3202406646,,Baining Guo,8,
oa:W4312446817,,Yanghao Li,1,
oa:W4312446817,,Hanzi Mao,2,
oa:W4312446817,,Ross Girshick,3,
oa:W4312446817,,Kaiming He,4,
oa:W2093395288,,T.O. Rouse,1,
oa:W579558559,,S.V. Kulkarni,1,
oa:W579558559,,S.A. Khaparde,2,
oa:W4293163051,,Kelei He,1,
oa:W4293163051,,Gan Chen,2,
oa:W4293163051,,Zhuoyuan Li,3,
oa:W4293163051,,Islem Rekik,4,
oa:W4293163051,,Zihao Yin,5,
oa:W4293163051,,Ji Wen,6,
oa:W4293163051,,Yang Gao,7,
oa:W4293163051,,Qian Wang,8,
oa:W4293163051,,Junfeng Zhang,9,
oa:W4293163051,,Dinggang Shen,10,
oa:W2148714802,,M. Duval,1,
oa:W3128592650,,Yakoub Bazi,1,
oa:W3128592650,,Laila Bashmal,2,
oa:W3128592650,,Mohamad Mahmoud Al Rahhal,3,
oa:W3128592650,,Reham Al-Dayil,4,
oa:W3128592650,,Naif Al Ajlan,5,
oa:W2990818246,,Guang Li,1,
oa:W2990818246,,Linchao Zhu,2,
oa:W2990818246,,Ping Liu,3,
oa:W2990818246,,Yi Yang,4,
oa:W3093517588,,Linting Xue,1,
oa:W3093517588,,Noah Constant,2,
oa:W3093517588,,Adam P. Roberts,3,
oa:W3093517588,,Mihir Kale,4,
oa:W3093517588,,Rami Al‐Rfou,5,
oa:W3093517588,,Aditya Siddhant,6,
oa:W3093517588,,Aditya Barua,7,
oa:W3093517588,,Colin Raffel,8,
oa:W4312707458,,Xuyang Bai,1,
oa:W4312707458,,Zeyu Hu,2,
oa:W4312707458,,Xinge Zhu,3,
oa:W4312707458,,Qingqiu Huang,4,
oa:W4312707458,,Yilun Chen,5,
oa:W4312707458,,Hangbo Fu,6,
oa:W4312707458,,Chiew‐Lan Tai,7,
oa:W3169291081,,Lili Chen,1,
oa:W3169291081,,Kevin Lü,2,
oa:W3169291081,,Aravind Rajeswaran,3,
oa:W3169291081,,Kimin Lee,4,
oa:W3169291081,,Aditya Grover,5,
oa:W3169291081,,Michael Laskin,6,
oa:W3169291081,,Pieter Abbeel,7,
oa:W3169291081,,Aravind Srinivas,8,
oa:W3169291081,,Igor Mordatch,9,
oa:W3127238141,,Yanrong Ji,1,
oa:W3127238141,,Zhihan Zhou,2,
oa:W3127238141,,Han Liu,3,
oa:W3127238141,,Ramana V. Davuluri,4,
oa:W2171221762,,César Monzón,1,
oa:W2994673210,,Nikita Kitaev,1,
oa:W2994673210,,Łukasz Kaiser,2,
oa:W2994673210,,Anselm Levskaya,3,
oa:W2998108143,,Jonathan Ho,1,
oa:W2998108143,,Nal Kalchbrenner,2,
oa:W2998108143,,Dirk Weissenborn,3,
oa:W2998108143,,Tim Salimans,4,
oa:W3137278571,,Stéphane d’Ascoli,1,
oa:W3137278571,,Hugo Touvron,2,
oa:W3137278571,,Matthew L. Leavitt,3,
oa:W3137278571,,Ari S. Morcos,4,
oa:W3137278571,,Giulio Biroli,5,
oa:W3137278571,,Levent Sagun,6,
oa:W3034266838,,Wasifur Rahman,1,
oa:W3034266838,,Md. Kamrul Hasan,2,
oa:W3034266838,,Sangwu Lee,3,
oa:W3034266838,,AmirAli Bagher Zadeh,4,
oa:W3034266838,,Chengfeng Mao,5,
oa:W3034266838,,Louis–Philippe Morency,6,
oa:W3034266838,,Ehsan Hoque,7,
oa:W3139049060,,Xiangxiang Chu,1,
oa:W3139049060,,Zhi Tian,2,
oa:W3139049060,,Bo Zhang,3,
oa:W3139049060,,Xinlong Wang,4,
oa:W3139049060,,Xiaolin Wei,5,
oa:W3139049060,,Huaxia Xia,6,
oa:W3139049060,,Chunhua Shen,7,
oa:W4225494949,,Tian Zhou,1,
oa:W4225494949,,Ziqing Ma,2,
oa:W4225494949,,Qingsong Wen,3,
oa:W4225494949,,Xue Wang,4,
oa:W4225494949,,Liang Sun,5,
oa:W4225494949,,Rong Jin,6,
oa:W2896457183,,Jacob Devlin,1,
oa:W2896457183,,Ming‐Wei Chang,2,
oa:W2896457183,,Kenton Lee,3,
oa:W2896457183,,Kristina Toutanova,4,
oa:W4386075553,,Ali Hassani,1,
oa:W4386075553,,Steven Walton,2,
oa:W4386075553,,Jiachen Li,3,
oa:W4386075553,,Shen Li,4,
oa:W4386075553,,Humphrey Shi,5,
oa:W3008374555,,Wenhui Wang,1,
oa:W3008374555,,Furu Wei,2,
oa:W3008374555,,Li Dong,3,
oa:W3008374555,,Hangbo Bao,4,
oa:W3008374555,,Nan Yang,5,
oa:W3008374555,,Ming Zhou,6,
oa:W3139434170,,Ju He,1,
oa:W3139434170,,Jie-Neng Chen,2,
oa:W3139434170,,Shuai Liu,3,
oa:W3139434170,,Adam Kortylewski,4,
oa:W3139434170,,Cheng Yang,5,
oa:W3139434170,,Yutong Bai,6,
oa:W3139434170,,Changhu Wang,7,
oa:W2141576692,,Sheng Liang,1,
oa:W2141576692,,Paul Hudak,2,
oa:W2141576692,,Mark P. Jones,3,
oa:W4386076539,,Xinyu Liu,1,
oa:W4386076539,,Houwen Peng,2,
oa:W4386076539,,Ningxin Zheng,3,
oa:W4386076539,,Yuqing Yang,4,
oa:W4386076539,,Han Hu,5,
oa:W4386076539,,Yixuan Yuan,6,
oa:W2169536906,,Charles R. Sullivan,1,
oa:W4210794570,,Le Sun,1,
oa:W4210794570,,Guangrui Zhao,2,
oa:W4210794570,,Yuhui Zheng,3,
oa:W4210794570,,Zebin Wu,4,
oa:W4310416691,,Yuqi Nie,1,
oa:W4310416691,,Nam Hoai Nguyen,2,
oa:W4310416691,,Phanwadee Sinthong,3,
oa:W4310416691,,Jayant Kalagnanam,4,
oa:W2963351113,,Luowei Zhou,1,
oa:W2963351113,,Yingbo Zhou,2,
oa:W2963351113,,Jason J. Corso,3,
oa:W2963351113,,Richard Socher,4,
oa:W2963351113,,Caiming Xiong,5,
oa:W4287391717,,William Fedus,1,
oa:W4287391717,,Barret Zoph,2,
oa:W4287391717,,Noam Shazeer,3,
oa:W3097237405,,Cunjun Yu,1,
oa:W3097237405,,Xiao Ma,2,
oa:W3097237405,,Jiawei Ren,3,
oa:W3097237405,,Haiyu Zhao,4,
oa:W3097237405,,Shuai Yi,5,
oa:W4312428231,,Yucheng Tang,1,
oa:W4312428231,,Dong Yang,2,
oa:W4312428231,,Wenqi Li,3,
oa:W4312428231,,Holger R. Roth,4,
oa:W4312428231,,Bennett A. Landman,5,
oa:W4312428231,,Daguang Xu,6,
oa:W4312428231,,Vishwesh Nath,7,
oa:W4312428231,,Ali Hatamizadeh,8,
oa:W2085370163,,C. L. Ruthroff,1,
oa:W4313145913,,Xin Lai,1,
oa:W4313145913,,Jianhui Liu,2,
oa:W4313145913,,Li Jiang,3,
oa:W4313145913,,Liwei Wang,4,
oa:W4313145913,,Hengshuang Zhao,5,
oa:W4313145913,,Shu Liu,6,
oa:W4313145913,,Xiaojuan Qi,7,
oa:W4313145913,,Jiaya Jia,8,
oa:W3113177135,,Vijay Prakash Dwivedi,1,
oa:W3113177135,,Xavier Bresson,2,
oa:W2044343513,,Jonathan Ibarra-Bahena,1,
oa:W2044343513,,R.J. Romero,2,
oa:W2044343513,,L. Velazquez-Avelar,3,
oa:W2044343513,,C.V. Valdez-Morales,4,
oa:W2044343513,,Yuridiana Rocío Galindo-Luna,5,
oa:W3204255739,,Yutong Xie,1,
oa:W3204255739,,Jianpeng Zhang,2,
oa:W3204255739,,Chunhua Shen,3,
oa:W3204255739,,Yong Xia,4,
oa:W3214466318,,Xiao Lin,1,
oa:W3214466318,,Shuzhou Sun,2,
oa:W3214466318,,Wei Huang,3,
oa:W3214466318,,Bin Sheng,4,
oa:W3214466318,,Ping Li,5,
oa:W3214466318,,Dagan Feng,6,
oa:W4312270234,,Xumin Yu,1,
oa:W4312270234,,Lulu Tang,2,
oa:W4312270234,,Yongming Rao,3,
oa:W4312270234,,Tiejun Huang,4,
oa:W4312270234,,Jie Zhou,5,
oa:W4312270234,,Jiwen Lu,6,
oa:W3043840704,,Valentin Gabeur,1,
oa:W3043840704,,Chen Sun,2,
oa:W3043840704,,Karteek Alahari,3,
oa:W3043840704,,Cordelia Schmid,4,
oa:W3145185940,,Srinadh Bhojanapalli,1,
oa:W3145185940,,Ayan Chakrabarti,2,
oa:W3145185940,,Daniel Gläsner,3,
oa:W3145185940,,Daliang Li,4,
oa:W3145185940,,Thomas Unterthiner,5,
oa:W3145185940,,Andreas Veit,6,
oa:W3169575318,,Yicheng Liu,1,
oa:W3169575318,,Jinghuai Zhang,2,
oa:W3169575318,,Liangji Fang,3,
oa:W3169575318,,Qinhong Jiang,4,
oa:W3169575318,,Bolei Zhou,5,
oa:W3165924482,,Zhigang Dai,1,
oa:W3165924482,,Bolun Cai,2,
oa:W3165924482,,Yugeng Lin,3,
oa:W3165924482,,Junying Chen,4,
oa:W3104609094,,Zhihong Chen,1,
oa:W3104609094,,Yan Song,2,
oa:W3104609094,,Tsung‐Hui Chang,3,
oa:W3104609094,,Xiang Wan,4,
oa:W3204614423,,Yunhe Gao,1,
oa:W3204614423,,Mu Zhou,2,
oa:W3204614423,,Dimitris Metaxas,3,
oa:W2483046186,,Colonel Wm. T. McLyman,1,
oa:W3025165719,,Anmol Gulati,1,
oa:W3025165719,,James Qin,2,
oa:W3025165719,,Chung‐Cheng Chiu,3,
oa:W3025165719,,Niki Parmar,4,
oa:W3025165719,,Yu Zhang,5,
oa:W3025165719,,Jiahui Yu,6,
oa:W3025165719,,Wei Han,7,
oa:W3025165719,,Shibo Wang,8,
oa:W3025165719,,Zhengdong Zhang,9,
oa:W3025165719,,Yonghui Wu,10,
oa:W3025165719,,Ruoming Pang,11,
oa:W4234556755,,W.G. Hurley,1,
oa:W4234556755,,W. H. Wölfle,2,
oa:W3128513378,,Francisca Adoma Acheampong,1,
oa:W3128513378,,Henry Nunoo‐Mensah,2,
oa:W3128513378,,Wenyu Chen,3,
oa:W2077711491,,Chuanhong Zhao,1,
oa:W2077711491,,Dražen Dujić,2,
oa:W2077711491,,Akos Mester,3,
oa:W2077711491,,Juergen K. Steinke,4,
oa:W2077711491,,Michael Weiß,5,
oa:W2077711491,,Silvia Lewdeni-Schmid,6,
oa:W2077711491,,Toufann Chaudhuri,7,
oa:W2077711491,,Philippe Stefanutti,8,
oa:W3126792443,,Wonjae Kim,1,
oa:W3126792443,,Bokyung Son,2,
oa:W3126792443,,Ildoo Kim,3,
oa:W4312597583,,Yonghao Song,1,
oa:W4312597583,,Qingqing Zheng,2,
oa:W4312597583,,Bingchuan Liu,3,
oa:W4312597583,,Xiaorong Gao,4,
oa:W2524328699,,Jonas Huber,1,
oa:W2524328699,,Johann W. Kolar,2,
oa:W2141670510,,Carroll Morgan,1,
oa:W2141670510,,Annabelle McIver,2,
oa:W2141670510,,Karen Seidel,3,
oa:W2916891039,,Ozan Erol,1,
oa:W2916891039,,Aishwarya Pantula,2,
oa:W2916891039,,Wangqu Liu,3,
oa:W2916891039,,David H. Gracias,4,
oa:W4312473433,,Fangao Zeng,1,
oa:W4312473433,,Bin Dong,2,
oa:W4312473433,,Yuang Zhang,3,
oa:W4312473433,,Tiancai Wang,4,
oa:W4312473433,,Xiangyu Zhang,5,
oa:W4312473433,,Yichen Wei,6,
oa:W3176466780,,Onat Dalmaz,1,
oa:W3176466780,,Mahmut Yurt,2,
oa:W3176466780,,Tolga Çukur,3,
oa:W4311088269,,Feiniu Yuan,1,
oa:W4311088269,,Zhengxiao Zhang,2,
oa:W4311088269,,Zhijun Fang,3,
oa:W3128776197,,Xin He,1,
oa:W3128776197,,Yushi Chen,2,
oa:W3128776197,,Zhouhan Lin,3,
oa:W3137963805,,Daquan Zhou,1,
oa:W3137963805,,Bingyi Kang,2,
oa:W3137963805,,Xiaojie Jin,3,
oa:W3137963805,,Linjie Yang,4,
oa:W3137963805,,Xiaochen Lian,5,
oa:W3137963805,,Zihang Jiang,6,
oa:W3137963805,,Qibin Hou,7,
oa:W3137963805,,Jiashi Feng,8,
oa:W2264386706,,Nathan Marchand,1,
oa:W2744051429,,Jonas Huber,1,
oa:W2744051429,,Johann W. Kolar,2,
oa:W2067248431,,R.L. Rogers,1,
oa:W3047855151,,S. Mostafa Mousavi,1,
oa:W3047855151,,William L. Ellsworth,2,
oa:W3047855151,,Weiqiang Zhu,3,
oa:W3047855151,,Lindsay Chuang,4,
oa:W3047855151,,Gregory C. Beroza,5,
oa:W3168649818,,Huiyu Wang,1,
oa:W3168649818,,Yukun Zhu,2,
oa:W3168649818,,Hartwig Adam,3,
oa:W3168649818,,Alan Yuille,4,
oa:W3168649818,,Liang-Chieh Chen,5,
oa:W3203898101,,Xumin Yu,1,
oa:W3203898101,,Yongming Rao,2,
oa:W3203898101,,Ziyi Wang,3,
oa:W3203898101,,Zuyan Liu,4,
oa:W3203898101,,Jiwen Lu,5,
oa:W3203898101,,Jie Zhou,6,
oa:W4384159609,,Hong-Yu Zhou,1,
oa:W4384159609,,Jiansen Guo,2,
oa:W4384159609,,Yinghao Zhang,3,
oa:W4384159609,,Xiaoguang Han,4,
oa:W4384159609,,Lequan Yu,5,
oa:W4384159609,,Liansheng Wang,6,
oa:W4384159609,,Yizhou Yu,7,
oa:W4238164907,,S.V. Kulkarni,1,
oa:W4238164907,,S.A. Khaparde,2,
oa:W3173539742,,Haixu Wu,1,
oa:W3173539742,,Jiehui Xu,2,
oa:W3173539742,,Jianmin Wang,3,
oa:W3173539742,,Mingsheng Long,4,
oa:W3205586691,,Nico Engel,1,
oa:W3205586691,,Vasileios Belagiannis,2,
oa:W3205586691,,Klaus Dietmayer,3,
oa:W2099959096,,V. M. Montsinger,1,
oa:W3034379414,,Xiaonan Li,1,
oa:W3034379414,,Hang Yan,2,
oa:W3034379414,,Xipeng Qiu,3,
oa:W3034379414,,Xuanjing Huang,4,
oa:W2056693201,,A. Zolfaghari,1,
oa:W2056693201,,Ann M. Chan,2,
oa:W2056693201,,Behzad Razavi,3,
oa:W4251838377,,Edward R. Ronan,1,
oa:W4251838377,,Scott D. Sudhoff,2,
oa:W4251838377,,Steve Glover,3,
oa:W4251838377,,D.L. Galloway,4,
oa:W3115390238,,Peize Sun,1,
oa:W3115390238,,Yi Jiang,2,
oa:W3115390238,,Rufeng Zhang,3,
oa:W3115390238,,Enze Xie,4,
oa:W3115390238,,Jinkun Cao,5,
oa:W3115390238,,Xinting Hu,6,
oa:W3115390238,,Tao Kong,7,
oa:W3115390238,,Zehuan Yuan,8,
oa:W3115390238,,Changhu Wang,9,
oa:W3115390238,,Ping Luo,10,
oa:W2548244418,,Michael Leibl,1,
oa:W2548244418,,Gabriel Ortiz,2,
oa:W2548244418,,Johann W. Kolar,3,
oa:W2036595214,,Erik Dick,1,
oa:W2036595214,,C.C. Erven,2,
oa:W3018980093,,Kexin Huang,1,
oa:W3018980093,,Cao Xiao,2,
oa:W3018980093,,Lucas M. Glass,3,
oa:W3018980093,,Jimeng Sun,4,
oa:W4362519158,,Abdulaziz Amer Aleissaee,1,
oa:W4362519158,,Amandeep Kumar,2,
oa:W4362519158,,Rao Muhammad Anwer,3,
oa:W4362519158,,Salman Khan,4,
oa:W4362519158,,Hisham Cholakkal,5,
oa:W4362519158,,Gui-Song Xia,6,
oa:W4362519158,,Fahad Shahbaz Khan,7,
oa:W4312568229,,Xiaohong Huang,1,
oa:W4312568229,,Zhifang Deng,2,
oa:W4312568229,,Dandan Li,3,
oa:W4312568229,,Xueguang Yuan,4,
oa:W4312568229,,Ying Fu,5,
oa:W4387338457,,Asifullah Khan,1,
oa:W4387338457,,Zunaira Rauf,2,
oa:W4387338457,,Anabia Sohail,3,
oa:W4387338457,,Abdul Rehman Khan,4,
oa:W4387338457,,Hifsa Asif,5,
oa:W4387338457,,Aqsa Asif,6,
oa:W4387338457,,Umair Farooq,7,
oa:W3111507638,,Haoyi Zhou,1,
oa:W3111507638,,Shanghang Zhang,2,
oa:W3111507638,,Jieqi Peng,3,
oa:W3111507638,,Shuai Zhang,4,
oa:W3111507638,,Jianxin Li,5,
oa:W3111507638,,Hui Xiong,6,
oa:W3111507638,,Wancai Zhang,7,
oa:W4200015473,,Huisi Wu,1,
oa:W4200015473,,Shihuai Chen,2,
oa:W4200015473,,Guilian Chen,3,
oa:W4200015473,,Wei Wang,4,
oa:W4200015473,,Baiying Lei,5,
oa:W4200015473,,Zhenkun Wen,6,
oa:W1999302015,,Tiefu Zhao,1,
oa:W1999302015,,Gangyao Wang,2,
oa:W1999302015,,Subhashish Bhattacharya,3,
oa:W1999302015,,Alex Q. Huang,4,
oa:W4312508181,,Chen-Lin Zhang,1,
oa:W4312508181,,Jianxin Wu,2,
oa:W4312508181,,Yin Li,3,
oa:W3164024107,,Muzammal Naseer,1,
oa:W3164024107,,Kanchana Ranasinghe,2,
oa:W3164024107,,Salman Khan,3,
oa:W3164024107,,Munawar Hayat,4,
oa:W3164024107,,Fahad Shahbaz Khan,5,
oa:W3164024107,,Ming–Hsuan Yang,6,
oa:W3106728613,,Dong Zhang,1,
oa:W3106728613,,Hanwang Zhang,2,
oa:W3106728613,,Jinhui Tang,3,
oa:W3106728613,,Meng Wang,4,
oa:W3106728613,,Xian‐Sheng Hua,5,
oa:W3106728613,,Qianru Sun,6,
oa:W4312617404,,Chunle Guo,1,
oa:W4312617404,,Qixin Yan,2,
oa:W4312617404,,Saeed Anwar,3,
oa:W4312617404,,Runmin Cong,4,
oa:W4312617404,,Wenqi Ren,5,
oa:W4312617404,,Chongyi Li,6,
oa:W3017637887,,Yikuan Li,1,
oa:W3017637887,,Shishir Rao,2,
oa:W3017637887,,José Roberto Ayala Solares,3,
oa:W3017637887,,Abdelǎali Hassaïne,4,
oa:W3017637887,,Rema Ramakrishnan,5,
oa:W3017637887,,Dexter Canoy,6,
oa:W3017637887,,Yajie Zhu,7,
oa:W3017637887,,Kazem Rahimi,8,
oa:W3017637887,,Gholamreza Salimi‐Khorshidi,9,
oa:W2669566973,,Levy F. Costa,1,
oa:W2669566973,,Giovanni De Carne,2,
oa:W2669566973,,Giampaolo Buticchi,3,
oa:W2669566973,,Marco Liserre,4,
oa:W4205138939,,Xin He,1,
oa:W4205138939,,Yong Zhou,2,
oa:W4205138939,,Jiaqi Zhao,3,
oa:W4205138939,,Di Zhang,4,
oa:W4205138939,,Rui Yao,5,
oa:W4205138939,,Yong Xue,6,
oa:W3092557781,,Anthony Gillioz,1,
oa:W3092557781,,Jacky Casas,2,
oa:W3092557781,,Elena Mugellini,3,
oa:W3092557781,,Omar Abou Khaled,4,
oa:W3209056694,,Viraj Bagal,1,
oa:W3209056694,,Rishal Aggarwal,2,
oa:W3209056694,,P. K. Vinod,3,
oa:W3209056694,,U. Deva Priyakumar,4,
oa:W3034772996,,Ruibin Xiong,1,
oa:W3034772996,,Yunchang Yang,2,
oa:W3034772996,,Di He,3,
oa:W3034772996,,Kai Zheng,4,
oa:W3034772996,,Shuxin Zheng,5,
oa:W3034772996,,Xing Chen,6,
oa:W3034772996,,Huishuai Zhang,7,
oa:W3034772996,,Yanyan Lan,8,
oa:W3034772996,,Liwei Wang,9,
oa:W3034772996,,Tie‐Yan Liu,10,
oa:W3159637683,,Yuhui Yuan,1,
oa:W3159637683,,Xiaokang Chen,2,
oa:W3159637683,,Xilin Chen,3,
oa:W3159637683,,Jingdong Wang,4,
oa:W3133458480,,Roshan Rao,1,
oa:W3133458480,,Jason Liu,2,
oa:W3133458480,,Robert Verkuil,3,
oa:W3133458480,,Joshua Meier,4,
oa:W3133458480,,John Canny,5,
oa:W3133458480,,Pieter Abbeel,6,
oa:W3133458480,,Tom Sercu,7,
oa:W3133458480,,Alexander Rives,8,
oa:W2172639045,,J. Biela,1,
oa:W2172639045,,Johann W. Kolar,2,
oa:W3156811085,,Yawei Li,1,
oa:W3156811085,,Kai Zhang,2,
oa:W3156811085,,Jiezhang Cao,3,
oa:W3156811085,,Radu Timofte,4,
oa:W3156811085,,Luc Van Gool,5,
oa:W1123322564,,Muhammad Rafiq,1,
oa:W1123322564,,Yukun Lv,2,
oa:W1123322564,,You Zhou,3,
oa:W1123322564,,Kai Ma,4,
oa:W1123322564,,Wei Wang,5,
oa:W1123322564,,C.R. Li,6,
oa:W1123322564,,Q. Wang,7,
oa:W1980641210,,Dejan Susa,1,
oa:W1980641210,,Matti Lehtonen,2,
oa:W1980641210,,H. Nordman,3,
oa:W2981165461,,Jun Yu,1,
oa:W2981165461,,Jing Li,2,
oa:W2981165461,,Yu Zhou,3,
oa:W2981165461,,Qingming Huang,4,
oa:W3199093552,,Ying‐Ming Wang,1,
oa:W3199093552,,Xiangyu Zhang,2,
oa:W3199093552,,Tong Yang,3,
oa:W3199093552,,Jian Sun,4,
oa:W3117450517,,Kai Han,1,
oa:W3117450517,,Yunhe Wang,2,
oa:W3117450517,,Hanting Chen,3,
oa:W3117450517,,Xinghao Chen,4,
oa:W3117450517,,Jianyuan Guo,5,
oa:W3117450517,,Zhenhua Liu,6,
oa:W3117450517,,Yehui Tang,7,
oa:W3117450517,,An Xiao,8,
oa:W3117450517,,Chunjing Xu,9,
oa:W3117450517,,Yixing Xu,10,
oa:W3117450517,,Zhaohui Yang,11,
oa:W3117450517,,Yiman Zhang,12,
oa:W3117450517,,Dacheng Tao,13,
oa:W2109904040,,Luca Dalessandro,1,
oa:W2109904040,,Fabiana da Silveira Cavalcante,2,
oa:W2109904040,,Johann W. Kolar,3,
oa:W2912521296,,David R. So,1,
oa:W2912521296,,Quoc V. Le,2,
oa:W2912521296,,Liang Chen,3,
oa:W4387561305,,Yong Liu,1,
oa:W4387561305,,Tengge Hu,2,
oa:W4387561305,,Haoran Zhang,3,
oa:W4387561305,,Haixu Wu,4,
oa:W4387561305,,Shiyu Wang,5,
oa:W4387561305,,Lintao Ma,6,
oa:W4387561305,,Mingsheng Long,7,
oa:W2950670227,,Yang Liu,1,
oa:W2950670227,,Mirella Lapata,2,
oa:W2946567085,,Sainbayar Sukhbaatar,1,
oa:W2946567085,,Édouard Grave,2,
oa:W2946567085,,Piotr Bojanowski,3,
oa:W2946567085,,Armand Joulin,4,
oa:W3176892444,,Ke Li,1,
oa:W3176892444,,Shijie Wang,2,
oa:W3176892444,,Xiang Zhang,3,
oa:W3176892444,,Yifan Xu,4,
oa:W3176892444,,Weijian Xu,5,
oa:W3176892444,,Zhuowen Tu,6,
oa:W2075983980,,Kazuyuki Hoshijima,1,
oa:W2075983980,,Kunio Inoue,2,
oa:W2075983980,,Ikuko Higuchi,3,
oa:W2075983980,,Hiroshi Sakamoto,4,
oa:W2075983980,,Yoshiro Shimura,5,
oa:W3165647589,,Ming Ding,1,
oa:W3165647589,,Zhuoyi Yang,2,
oa:W3165647589,,Wenyi Hong,3,
oa:W3165647589,,Wendi Zheng,4,
oa:W3165647589,,Chang Zhou,5,
oa:W3165647589,,Da Yin,6,
oa:W3165647589,,Junyang Lin,7,
oa:W3165647589,,Xu Zou,8,
oa:W3165647589,,Zhou Shao,9,
oa:W3165647589,,Hongxia Yang,10,
oa:W3165647589,,Jie Tang,11,
oa:W4323357155,,Hanguang Xiao,1,
oa:W4323357155,,Li Li,2,
oa:W4323357155,,Qiyuan Liu,3,
oa:W4323357155,,Xiuhong Zhu,4,
oa:W4323357155,,Qihang Zhang,5,
oa:W2103069022,,M. Kang,1,
oa:W2103069022,,Prasad Enjeti,2,
oa:W2103069022,,I.J. Pitel,3,
oa:W1566794486,,Craig L. Pearce,1,
oa:W1566794486,,Henry P. Sims,2,
oa:W1566794486,,Jonathan F. Cox,3,
oa:W1566794486,,Gail A. Ball,4,
oa:W1566794486,,Eugene R. Schnell,5,
oa:W1566794486,,Ken Smith,6,
oa:W1566794486,,Linda Klebe Treviño,7,
oa:W4288809219,,Xiyue Wang,1,
oa:W4288809219,,Sen Yang,2,
oa:W4288809219,,Jun Zhang,3,
oa:W4288809219,,Minghui Wang,4,
oa:W4288809219,,Jing Zhang,5,
oa:W4288809219,,Wei Yang,6,
oa:W4288809219,,Junzhou Huang,7,
oa:W4288809219,,Xiao Han,8,
oa:W2103971528,,G.W. Swift,1,
oa:W2103971528,,Tom Molinski,2,
oa:W2103971528,,Waldemar H. Lehn,3,
oa:W3095883070,,Yu Rong,1,
oa:W3095883070,,Yatao Bian,2,
oa:W3095883070,,Tingyang Xu,3,
oa:W3095883070,,Weiyang Xie,4,
oa:W3095883070,,Ying Wei,5,
oa:W3095883070,,Wenbing Huang,6,
oa:W3095883070,,Junzhou Huang,7,
oa:W3159778524,,Ali Hassani,1,
oa:W3159778524,,Steven Walton,2,
oa:W3159778524,,Nikhil Shah,3,
oa:W3159778524,,Abulikemu Abuduweili,4,
oa:W3159778524,,Jiachen Li,5,
oa:W3159778524,,Humphrey Shi,6,
oa:W3107331169,,Zhiqing Sun,1,
